Date,Open,High,Low,Close,Adj Close,Volume
2017-03-10,36250.000000,36500.000000,35600.000000,36500.000000,36500.000000,2760
2017-03-13,36500.000000,36500.000000,35500.000000,35850.000000,35850.000000,4433
2017-03-14,35900.000000,36150.000000,35550.000000,36150.000000,36150.000000,1182
2017-03-15,36100.000000,36650.000000,36100.000000,36550.000000,36550.000000,1672
2017-03-16,36700.000000,37100.000000,36550.000000,37000.000000,37000.000000,3604
2017-03-17,37000.000000,37250.000000,36400.000000,36600.000000,36600.000000,1340
2017-03-20,36950.000000,36950.000000,35700.000000,36000.000000,36000.000000,3556
2017-03-21,35700.000000,36400.000000,35550.000000,36100.000000,36100.000000,3218
2017-03-22,36100.000000,36250.000000,35700.000000,36250.000000,36250.000000,1488
2017-03-23,36250.000000,37000.000000,35800.000000,36650.000000,36650.000000,3353
2017-03-24,36650.000000,37400.000000,36150.000000,37300.000000,37300.000000,3920
2017-03-27,37300.000000,37500.000000,36850.000000,37000.000000,37000.000000,1937
2017-03-28,37300.000000,37800.000000,36750.000000,37600.000000,37600.000000,2380
2017-03-29,37650.000000,37650.000000,37100.000000,37450.000000,37450.000000,1619
2017-03-30,37450.000000,37700.000000,36950.000000,37400.000000,37400.000000,2781
2017-03-31,37400.000000,37750.000000,36900.000000,37450.000000,37450.000000,2269
2017-04-03,37600.000000,37600.000000,37000.000000,37500.000000,37500.000000,3904
2017-04-04,37350.000000,37600.000000,36900.000000,37400.000000,37400.000000,2740
2017-04-05,37100.000000,37400.000000,36900.000000,37300.000000,37300.000000,2303
2017-04-06,37300.000000,37450.000000,36550.000000,36550.000000,36550.000000,4245
2017-04-07,36500.000000,36750.000000,36250.000000,36500.000000,36500.000000,3291
2017-04-10,36350.000000,36500.000000,35950.000000,36200.000000,36200.000000,2898
2017-04-11,36000.000000,36450.000000,35800.000000,36100.000000,36100.000000,1857
2017-04-12,36100.000000,37200.000000,36100.000000,36750.000000,36750.000000,4704
2017-04-13,36750.000000,37000.000000,36600.000000,36850.000000,36850.000000,1694
2017-04-14,36850.000000,36850.000000,36400.000000,36400.000000,36400.000000,1276
2017-04-17,36100.000000,36850.000000,36100.000000,36850.000000,36850.000000,4340
2017-04-18,37050.000000,37500.000000,36750.000000,37050.000000,37050.000000,3119
2017-04-19,37350.000000,37350.000000,36350.000000,36850.000000,36850.000000,4601
2017-04-20,36500.000000,36850.000000,36400.000000,36800.000000,36800.000000,3627
2017-04-21,36800.000000,37000.000000,36450.000000,37000.000000,37000.000000,2853
2017-04-24,36600.000000,37200.000000,36450.000000,36800.000000,36800.000000,5878
2017-04-25,37000.000000,37100.000000,36450.000000,37100.000000,37100.000000,3682
2017-04-26,37100.000000,37350.000000,37000.000000,37300.000000,37300.000000,2714
2017-04-27,37300.000000,37800.000000,36950.000000,37500.000000,37500.000000,6582
2017-04-28,37500.000000,37600.000000,36900.000000,37300.000000,37300.000000,2903
2017-05-02,37300.000000,37450.000000,37000.000000,37300.000000,37300.000000,2198
2017-05-04,37050.000000,37250.000000,36850.000000,37250.000000,37250.000000,2022
2017-05-08,37050.000000,37300.000000,37000.000000,37250.000000,37250.000000,3172
2017-05-10,37600.000000,37650.000000,36650.000000,36850.000000,36850.000000,6112
2017-05-11,36850.000000,36900.000000,36300.000000,36750.000000,36750.000000,5593
2017-05-12,36850.000000,36850.000000,36100.000000,36700.000000,36700.000000,3016
2017-05-15,36900.000000,36900.000000,36400.000000,36750.000000,36750.000000,3456
2017-05-16,36750.000000,36750.000000,36300.000000,36600.000000,36600.000000,4147
2017-05-17,36150.000000,36550.000000,35500.000000,35600.000000,35600.000000,9908
2017-05-18,36000.000000,36000.000000,34000.000000,34200.000000,34200.000000,10957
2017-05-19,34300.000000,34950.000000,34100.000000,34500.000000,34500.000000,5077
2017-05-22,34500.000000,35000.000000,33950.000000,34000.000000,34000.000000,11750
2017-05-23,34250.000000,34250.000000,33500.000000,34000.000000,34000.000000,11286
2017-05-24,34000.000000,34100.000000,33450.000000,33950.000000,33950.000000,5027
2017-05-25,34000.000000,34450.000000,33900.000000,34200.000000,34200.000000,5820
2017-05-26,34200.000000,34550.000000,33950.000000,34400.000000,34400.000000,5835
2017-05-29,34700.000000,34750.000000,33750.000000,33850.000000,33850.000000,5703
2017-05-30,33500.000000,35000.000000,33500.000000,34050.000000,34050.000000,9708
2017-05-31,34050.000000,34250.000000,33800.000000,34150.000000,34150.000000,21260
2017-06-01,34150.000000,34300.000000,34000.000000,34250.000000,34250.000000,3889
2017-06-02,34250.000000,34750.000000,33800.000000,34450.000000,34450.000000,5627
2017-06-05,34500.000000,34500.000000,33950.000000,33950.000000,33950.000000,5662
2017-06-07,34000.000000,34400.000000,33850.000000,34100.000000,34100.000000,5745
2017-06-08,34100.000000,34900.000000,34100.000000,34800.000000,34800.000000,18025
2017-06-09,35200.000000,35950.000000,34800.000000,35600.000000,35600.000000,17888
2017-06-12,35350.000000,36050.000000,35000.000000,35450.000000,35450.000000,6766
2017-06-13,35550.000000,36050.000000,35250.000000,35650.000000,35650.000000,5574
2017-06-14,36000.000000,36000.000000,35100.000000,35250.000000,35250.000000,3609
2017-06-15,35550.000000,35950.000000,34800.000000,35250.000000,35250.000000,7765
2017-06-16,35500.000000,35500.000000,34850.000000,35250.000000,35250.000000,4049
2017-06-19,35250.000000,35900.000000,35250.000000,35700.000000,35700.000000,9588
2017-06-20,35700.000000,35700.000000,35000.000000,35300.000000,35300.000000,6919
2017-06-21,35300.000000,35450.000000,34700.000000,34950.000000,34950.000000,7161
2017-06-22,35000.000000,35200.000000,34300.000000,34800.000000,34800.000000,9400
2017-06-23,34700.000000,35350.000000,33550.000000,34550.000000,34550.000000,17357
2017-06-26,34650.000000,36350.000000,34600.000000,36350.000000,36350.000000,20124
2017-06-27,36350.000000,38350.000000,36300.000000,37200.000000,37200.000000,26920
2017-06-28,37000.000000,37850.000000,36900.000000,37400.000000,37400.000000,8458
2017-06-29,38000.000000,38100.000000,37300.000000,37400.000000,37400.000000,11923
2017-06-30,37650.000000,37950.000000,37400.000000,37700.000000,37700.000000,7842
2017-07-03,38450.000000,38450.000000,37000.000000,37000.000000,37000.000000,10229
2017-07-04,37050.000000,37500.000000,36900.000000,37500.000000,37500.000000,5661
2017-07-05,37500.000000,38100.000000,37200.000000,37650.000000,37650.000000,5245
2017-07-06,37750.000000,38000.000000,37350.000000,37900.000000,37900.000000,4326
2017-07-07,37900.000000,37950.000000,37300.000000,37450.000000,37450.000000,6627
2017-07-10,37450.000000,37700.000000,37350.000000,37600.000000,37600.000000,4132
2017-07-11,37600.000000,38300.000000,37550.000000,37900.000000,37900.000000,5333
2017-07-12,37800.000000,38150.000000,37500.000000,37750.000000,37750.000000,2687
2017-07-13,38050.000000,38050.000000,37600.000000,37900.000000,37900.000000,4913
2017-07-14,38100.000000,38100.000000,37250.000000,37450.000000,37450.000000,3054
2017-07-17,37350.000000,37400.000000,36700.000000,37150.000000,37150.000000,3583
2017-07-18,36700.000000,37150.000000,36700.000000,36900.000000,36900.000000,2457
2017-07-19,37300.000000,37500.000000,37050.000000,37500.000000,37500.000000,4298
2017-07-20,37350.000000,37600.000000,37150.000000,37600.000000,37600.000000,2656
2017-07-21,37600.000000,38200.000000,37450.000000,37850.000000,37850.000000,10359
2017-07-24,37850.000000,38400.000000,37850.000000,38200.000000,38200.000000,6289
2017-07-25,38250.000000,38500.000000,37700.000000,38000.000000,38000.000000,8410
2017-07-26,38150.000000,38300.000000,37500.000000,38000.000000,38000.000000,4359
2017-07-27,38250.000000,38250.000000,37750.000000,37950.000000,37950.000000,2550
2017-07-28,37900.000000,37900.000000,37050.000000,37600.000000,37600.000000,6251
2017-07-31,37250.000000,38100.000000,37000.000000,37600.000000,37600.000000,4741
2017-08-01,37250.000000,37450.000000,37150.000000,37400.000000,37400.000000,2039
2017-08-02,37200.000000,37400.000000,37100.000000,37400.000000,37400.000000,2053
2017-08-03,37400.000000,37750.000000,36800.000000,37150.000000,37150.000000,4959
2017-08-04,37000.000000,38000.000000,36700.000000,37700.000000,37700.000000,4876
2017-08-07,37650.000000,37950.000000,37400.000000,37850.000000,37850.000000,2123
2017-08-08,37900.000000,38400.000000,37500.000000,37800.000000,37800.000000,5605
2017-08-09,37800.000000,37800.000000,37300.000000,37650.000000,37650.000000,4010
2017-08-10,37500.000000,38150.000000,36600.000000,37650.000000,37650.000000,5964
2017-08-11,36800.000000,37350.000000,36350.000000,36350.000000,36350.000000,8496
2017-08-14,36750.000000,36800.000000,36200.000000,36700.000000,36700.000000,3530
2017-08-16,36950.000000,36950.000000,36350.000000,36750.000000,36750.000000,2458
2017-08-17,36750.000000,36750.000000,36300.000000,36700.000000,36700.000000,2622
2017-08-18,36650.000000,36650.000000,36150.000000,36600.000000,36600.000000,879
2017-08-21,36600.000000,36650.000000,35750.000000,36650.000000,36650.000000,2326
2017-08-22,36550.000000,36600.000000,35950.000000,36400.000000,36400.000000,3647
2017-08-23,36300.000000,36300.000000,35300.000000,35800.000000,35800.000000,6034
2017-08-24,35800.000000,36350.000000,35400.000000,36100.000000,36100.000000,2065
2017-08-25,36100.000000,36400.000000,35800.000000,36400.000000,36400.000000,3759
2017-08-28,36000.000000,36400.000000,35750.000000,36400.000000,36400.000000,7623
2017-08-29,36400.000000,36400.000000,35800.000000,36150.000000,36150.000000,2218
2017-08-30,36100.000000,36100.000000,35500.000000,36000.000000,36000.000000,3996
2017-08-31,36000.000000,36250.000000,35000.000000,35500.000000,35500.000000,7076
2017-09-01,35150.000000,35300.000000,34700.000000,35000.000000,35000.000000,5294
2017-09-04,34700.000000,34700.000000,33650.000000,33950.000000,33950.000000,7355
2017-09-05,33700.000000,34900.000000,33700.000000,34100.000000,34100.000000,4299
2017-09-06,34100.000000,34900.000000,33800.000000,34400.000000,34400.000000,4865
2017-09-07,34400.000000,34500.000000,33750.000000,34150.000000,34150.000000,7421
2017-09-08,34300.000000,34300.000000,33700.000000,34200.000000,34200.000000,3865
2017-09-11,33900.000000,34200.000000,33300.000000,33350.000000,33350.000000,4164
2017-09-12,33800.000000,34600.000000,33400.000000,34550.000000,34550.000000,3529
2017-09-13,34750.000000,34950.000000,34050.000000,34350.000000,34350.000000,3388
2017-09-14,34350.000000,34750.000000,34050.000000,34500.000000,34500.000000,3901
2017-09-15,34300.000000,34900.000000,33650.000000,33650.000000,33650.000000,7587
2017-09-18,33500.000000,33950.000000,33350.000000,33750.000000,33750.000000,4207
2017-09-19,33500.000000,33700.000000,33200.000000,33550.000000,33550.000000,4081
2017-09-20,34100.000000,34100.000000,33500.000000,33500.000000,33500.000000,2139
2017-09-21,33750.000000,33750.000000,32450.000000,32600.000000,32600.000000,6586
2017-09-25,32400.000000,32400.000000,31250.000000,31550.000000,31550.000000,4040
2017-09-26,31550.000000,31550.000000,31550.000000,31550.000000,31550.000000,0
2017-09-27,32400.000000,33000.000000,32300.000000,32850.000000,32850.000000,2972
2017-09-28,32850.000000,33200.000000,32500.000000,32800.000000,32800.000000,1993
2017-09-29,33000.000000,33900.000000,32500.000000,32900.000000,32900.000000,3886
2017-10-10,33250.000000,33500.000000,32850.000000,32900.000000,32900.000000,1266
2017-10-11,32950.000000,33100.000000,32450.000000,32550.000000,32550.000000,1760
2017-10-12,32600.000000,32900.000000,32050.000000,32500.000000,32500.000000,2228
2017-10-13,32150.000000,33300.000000,32150.000000,32700.000000,32700.000000,3623
2017-10-16,32400.000000,33300.000000,32300.000000,32800.000000,32800.000000,3709
2017-10-17,32350.000000,32900.000000,32050.000000,32150.000000,32150.000000,4712
2017-10-18,32650.000000,32650.000000,32050.000000,32150.000000,32150.000000,2254
2017-10-19,32100.000000,32700.000000,32000.000000,32450.000000,32450.000000,2785
2017-10-20,32600.000000,32750.000000,32200.000000,32500.000000,32500.000000,1543
2017-10-23,32900.000000,32900.000000,32200.000000,32450.000000,32450.000000,1810
2017-10-24,32450.000000,32450.000000,32000.000000,32450.000000,32450.000000,2537
2017-10-25,32100.000000,32600.000000,32100.000000,32600.000000,32600.000000,2357
2017-10-26,32450.000000,33000.000000,32350.000000,32800.000000,32800.000000,3365
2017-10-27,32750.000000,33450.000000,32700.000000,33350.000000,33350.000000,3746
2017-10-30,33550.000000,33550.000000,32650.000000,33200.000000,33200.000000,3795
2017-10-31,33300.000000,33300.000000,32750.000000,33300.000000,33300.000000,3030
2017-11-01,33500.000000,33500.000000,32700.000000,33000.000000,33000.000000,3595
2017-11-02,33300.000000,33300.000000,32750.000000,32900.000000,32900.000000,1386
2017-11-03,32900.000000,33000.000000,32550.000000,32900.000000,32900.000000,5288
2017-11-06,32900.000000,33150.000000,32650.000000,33100.000000,33100.000000,4349
2017-11-07,32800.000000,33250.000000,32800.000000,33150.000000,33150.000000,2645
2017-11-08,33200.000000,33200.000000,32850.000000,32900.000000,32900.000000,2514
2017-11-09,33150.000000,33150.000000,32600.000000,33000.000000,33000.000000,3760
2017-11-10,32950.000000,33100.000000,32650.000000,33100.000000,33100.000000,1738
2017-11-13,33150.000000,33300.000000,32750.000000,33300.000000,33300.000000,3268
2017-11-14,33000.000000,33350.000000,32950.000000,33100.000000,33100.000000,4903
2017-11-15,33350.000000,34500.000000,33000.000000,34100.000000,34100.000000,15891
2017-11-16,34500.000000,34550.000000,33850.000000,33950.000000,33950.000000,3157
2017-11-17,33800.000000,34450.000000,33700.000000,33900.000000,33900.000000,4265
2017-11-20,33900.000000,34300.000000,33550.000000,33600.000000,33600.000000,2738
2017-11-21,34200.000000,34200.000000,33400.000000,33650.000000,33650.000000,5529
2017-11-22,34050.000000,34050.000000,33400.000000,33600.000000,33600.000000,4112
2017-11-23,33550.000000,33550.000000,33050.000000,33400.000000,33400.000000,4542
2017-11-24,33450.000000,33500.000000,33050.000000,33450.000000,33450.000000,3164
2017-11-27,33150.000000,33700.000000,32950.000000,32950.000000,32950.000000,7919
2017-11-28,33500.000000,33550.000000,32900.000000,33150.000000,33150.000000,5173
2017-11-29,33400.000000,33400.000000,32700.000000,32700.000000,32700.000000,5131
2017-11-30,32750.000000,32900.000000,32500.000000,32850.000000,32850.000000,2190
2017-12-01,33000.000000,33000.000000,32150.000000,32850.000000,32850.000000,4292
2017-12-04,32850.000000,34600.000000,32850.000000,34200.000000,34200.000000,13623
2017-12-05,34350.000000,34600.000000,33900.000000,34450.000000,34450.000000,5119
2017-12-06,34450.000000,35700.000000,34200.000000,34200.000000,34200.000000,10161
2017-12-07,34200.000000,34750.000000,33450.000000,33850.000000,33850.000000,4990
2017-12-08,34200.000000,34500.000000,33900.000000,33900.000000,33900.000000,3271
2017-12-11,34050.000000,34500.000000,33550.000000,34250.000000,34250.000000,3138
2017-12-12,34300.000000,34450.000000,34000.000000,34250.000000,34250.000000,1294
2017-12-13,34600.000000,34600.000000,33800.000000,34200.000000,34200.000000,3029
2017-12-14,33950.000000,34400.000000,33700.000000,34200.000000,34200.000000,2083
2017-12-15,34050.000000,34500.000000,34050.000000,34350.000000,34350.000000,3155
2017-12-18,34250.000000,34950.000000,33900.000000,34000.000000,34000.000000,1510
2017-12-19,34000.000000,34000.000000,33300.000000,33650.000000,33650.000000,3724
2017-12-21,34100.000000,34100.000000,33350.000000,33500.000000,33500.000000,1579
2017-12-22,33500.000000,33500.000000,32850.000000,33500.000000,33500.000000,3755
2017-12-26,33550.000000,33550.000000,33000.000000,33100.000000,33100.000000,7468
2017-12-27,33100.000000,33400.000000,32600.000000,32650.000000,32650.000000,3166
2017-12-28,32400.000000,33000.000000,32300.000000,32950.000000,32950.000000,3083
2018-01-02,33600.000000,33600.000000,32650.000000,32700.000000,32700.000000,5006
2018-01-03,32700.000000,33100.000000,32650.000000,32750.000000,32750.000000,2334
2018-01-04,32550.000000,33100.000000,32500.000000,32600.000000,32600.000000,5498
2018-01-05,32950.000000,32950.000000,32500.000000,32600.000000,32600.000000,3858
2018-01-08,33000.000000,33000.000000,31500.000000,32450.000000,32450.000000,4199
2018-01-09,32950.000000,32950.000000,32000.000000,32200.000000,32200.000000,5949
2018-01-10,32000.000000,32600.000000,31850.000000,32500.000000,32500.000000,7989
2018-01-11,32300.000000,33800.000000,32300.000000,32900.000000,32900.000000,6830
2018-01-12,33000.000000,33800.000000,32500.000000,32950.000000,32950.000000,6253
2018-01-15,33350.000000,33350.000000,32800.000000,33050.000000,33050.000000,4289
2018-01-16,32900.000000,33050.000000,32700.000000,32700.000000,32700.000000,4784
2018-01-17,32650.000000,33300.000000,32650.000000,33000.000000,33000.000000,4065
2018-01-18,33000.000000,33200.000000,32050.000000,32850.000000,32850.000000,2447
2018-01-19,32900.000000,33000.000000,32650.000000,32750.000000,32750.000000,1410
2018-01-22,32900.000000,33300.000000,32450.000000,32550.000000,32550.000000,3145
2018-01-23,32550.000000,33000.000000,32550.000000,32800.000000,32800.000000,4059
2018-01-24,32800.000000,33900.000000,32800.000000,33800.000000,33800.000000,11161
2018-01-25,34150.000000,34150.000000,33500.000000,34000.000000,34000.000000,4053
2018-01-26,34250.000000,34850.000000,33700.000000,34150.000000,34150.000000,3631
2018-01-29,34450.000000,34450.000000,34000.000000,34050.000000,34050.000000,6735
2018-01-30,34050.000000,34100.000000,33600.000000,34050.000000,34050.000000,3582
2018-01-31,34050.000000,34050.000000,33000.000000,33500.000000,33500.000000,5240
